number_truck 2
number_drone 2
droneLimitationFightTime(s) 3600
Customers 20 
Coordinate X		 Coordinate Y 		Demand		OnlyServicedBytruck		 ServiceTimeByTruck(s)		 ServiceTimeByDrone(s)
7347.632203215399	-5572.5690849135	0.04709543186521281	1	60 	30
6561.745724070306	649.5952084761647	1.588893052950628	1	60 	30
13504.147360778057	10178.716752027649	47.5328117479721	1	60 	30
2261.5503508136862	663.1438755107739	0.36489424016604627	1	60 	30
8579.457582093228	2354.8492487843178	1.6995605101306581	0	60 	30
-12312.164088635473	-15221.791017916186	1.081612824333718	0	60 	30
3795.446450889032	13932.447134054173	0.6398227722270816	0	60 	30
-2293.23924217252	7679.6935850955315	1.4821415609771909	1	60 	30
2724.070370869205	5726.315147646376	7.859847546212557	1	60 	30
-11536.766403864187	-7769.5788733485	1.5168095066230949	1	60 	30
9184.315924249546	12489.898381768047	65.324654119497	0	60 	30
-1228.391516936956	12072.669221134296	1.244509677832701	1	60 	30
-10891.779782885184	1100.468893031875	0.4770285595901738	0	60 	30
3014.06837679566	12344.299308790933	0.5237299350122828	0	60 	30
-12330.304432981153	-745.631190886452	2.012704809438533	0	60 	30
14919.476977765951	-8425.510902362375	38.19561776863236	0	60 	30
-534.1225340723876	8977.329142171486	0.27710276173937953	1	60 	30
11848.900490717697	2153.043468583185	1.9208915692592794	1	60 	30
2259.4554952514486	-213.3003400473335	0.7663546090934631	1	60 	30
-2441.02647094793	10738.442851811558	1.786721826934302	0	60 	30
